Region,I: Area Bader charge,,,,I: Average curvature,,,,I: Average curvature-scaled torsion,,,,I: Average net plane curvature,,,,I: Average torsion,,,,I: Deformation (kinetic) energy,,,,I: Deformation (kinetic) negative energy,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation charge,,,,I: Deformation negative charge,,,,I: Deformation negative volume,,,,I: Deformation positive charge,,,,I: Deformation positive volume,,,,I: Deformation volume,,,,I: Electron Density SCF,,,,I: Electron Localization Function SCF,,,,I: Gradient bundle partition function contribution (from IN Te),,,,I: Gradient bundle probability (from IN Te),,,,I: Kinetic Energy Density SCF,,,,I: Solid angle (alpha),,,,I: Te per electron,,,,I: Te per valence electron,,,,I: Valence Bader charge,,,,I: Valence density,,,,I: Volume,,,,I: Volume Bader charge,,,,I: Volume fraction,,,
Atomic basin decomposition,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆
C2: Min (node 2909) → C2: Min (node 17) in NEF (0.99988181),-0.12327730,-0.14556554,-0.02228824,18.07976002,437.08938000,433.75289000,-3.33649000,-0.76334273,10.00372100,9.49679110,-0.50692990,-5.06741342,199.17938000,198.74402000,-0.43536000,-0.21857684,333.16131000,374.05616000,40.89485000,12.27478965,0.07670950,0.09796930,0.02125980,27.71469425,-0.21595239,-0.19137725,0.02457514,-11.37988795,0.29266189,0.28934655,-0.00331534,-1.13282259,0.10958176,0.14141169,0.03182993,29.04674099,-0.39134230,-0.35061377,0.04072853,-10.40739271,-10.37808500,-9.35513300,1.02295200,-9.85684739,0.50092406,0.49202546,-0.00889860,-1.77643693,9.23062290,8.79694710,-0.43367580,-4.69822898,-1.14746220,-0.55818597,0.58927623,-51.35474005,2.03596360,1.93123240,-0.10473120,-5.14406053,10.26523100,9.55277670,-0.71245430,-6.94046047,7.24538180,6.81209140,-0.43329040,-5.98022867,0.29611381,0.27059352,-0.02552029,-8.61840588,1.99670660,1.88820380,-0.10850280,-5.43408831,0.31878105,0.29761114,-0.02116991,-6.64089349,2015.93110000,1945.17520000,-70.75590000,-3.50983722,3324.45910000,3187.77340000,-136.68570000,-4.11151697,-0.10958176,-0.14141169,-0.03182993,29.04674099,1.39840150,1.33601010,-0.06239140,-4.46162279,26.19740700,24.37716700,-1.82024000,-6.94816857,-0.20353862,-0.18553827,0.01800035,-8.84370249,0.30540416,0.29094902,-0.01445514,-4.73311824,
C2: Min (node 3680) → C2: Min (node 1535) in NEF (0.99991584),0.16714680,0.23676629,0.06961949,41.65170377,371.70918000,397.78967000,26.08049000,7.01636963,10.19581000,11.16316100,0.96735100,9.48773074,218.94879000,228.85430000,9.90551000,4.52412183,158.01798000,139.22859000,-18.78939000,-11.89066586,-0.13385949,-0.17122629,-0.03736680,27.91494275,-0.33599619,-0.38853311,-0.05253692,15.63616540,0.20213670,0.21730682,0.01517012,7.50488160,-0.18472943,-0.24295945,-0.05823002,31.52178838,-0.55340739,-0.63884660,-0.08543921,15.43875480,-8.89063850,-10.24480300,-1.35416450,15.23135262,0.36867796,0.39588715,0.02720919,7.38020521,7.98267470,8.46820520,0.48553050,6.08230347,-0.90796378,-1.77659820,-0.86863442,95.66839990,2.28840230,2.42557070,0.13716840,5.99406844,12.21207900,12.59426200,0.38218300,3.12954903,11.23025400,12.68600800,1.45575400,12.96278784,0.45897284,0.50392036,0.04494752,9.79306749,2.33107540,2.49792080,0.16684540,7.15744330,0.40925818,0.44372283,0.03446465,8.42124890,2492.70280000,2652.61240000,159.90960000,6.41510893,4231.81280000,4619.06660000,387.25380000,9.15101443,0.18472943,0.24295945,0.05823002,31.52178838,1.46988590,1.53812500,0.06823910,4.64247599,34.19798700,35.40072400,1.20273700,3.51698186,0.10363763,0.10954079,0.00590316,5.69596198,0.39867332,0.42251858,0.02384526,5.98115269,
C2: Min (node 4632) → C2: Min (node 4664) in NEF (0.99996754),-0.08683171,-0.10515804,-0.01832633,21.10557586,278.70804000,291.27125000,12.56321000,4.50765970,10.61134400,10.49813600,-0.11320800,-1.06685826,148.33246000,157.34118000,9.00872000,6.07333014,97.66223700,86.18762800,-11.47460900,-11.74927930,0.05715000,0.07325699,0.01610700,28.18372376,-0.17327693,-0.16143616,0.01184077,-6.83343709,0.23042693,0.23469315,0.00426622,1.85144158,0.07514767,0.10154776,0.02640009,35.13094411,-0.31676323,-0.29842652,0.01833671,-5.78877479,-7.24146990,-6.90703720,0.33443270,-4.61829856,0.39191091,0.39997428,0.00806337,2.05744974,9.29689590,9.24182140,-0.05507450,-0.59239665,2.05542600,2.33478420,0.27935820,13.59125554,1.71859630,1.65715420,-0.06144210,-3.57513280,10.37401800,9.63291830,-0.74109970,-7.14380580,5.99259700,5.67652930,-0.31606770,-5.27430261,0.24491335,0.22548612,-0.01942723,-7.93228707,1.69515160,1.62922310,-0.06592850,-3.88923917,0.27196077,0.25866603,-0.01329474,-4.88847711,1784.83810000,1741.98880000,-42.84930000,-2.40073876,2885.35990000,2805.76180000,-79.59810000,-2.75868879,-0.07514767,-0.10154776,-0.02640009,35.13094411,1.17467480,1.13982220,-0.03485260,-2.96699989,25.38407600,24.00712000,-1.37695600,-5.42448738,0.05693878,0.06204019,0.00510141,8.95947063,0.29592251,0.28653240,-0.00939011,-3.17316516,
C3: Min (node 2909) → C2: Min (node 17) in NEF (0.99988181),-0.12327730,-0.14556554,-0.02228824,18.07976002,437.08938000,433.75289000,-3.33649000,-0.76334273,10.00372100,9.49679110,-0.50692990,-5.06741342,199.17938000,198.74402000,-0.43536000,-0.21857684,333.16131000,374.05616000,40.89485000,12.27478965,0.07670950,0.09796930,0.02125980,27.71469425,-0.21595239,-0.19137725,0.02457514,-11.37988795,0.29266189,0.28934655,-0.00331534,-1.13282259,0.10958176,0.14141169,0.03182993,29.04674099,-0.39134230,-0.35061377,0.04072853,-10.40739271,-10.37808500,-9.35513300,1.02295200,-9.85684739,0.50092406,0.49202546,-0.00889860,-1.77643693,9.23062290,8.79694710,-0.43367580,-4.69822898,-1.14746220,-0.55818597,0.58927623,-51.35474005,2.03596360,1.93123240,-0.10473120,-5.14406053,10.26523100,9.55277670,-0.71245430,-6.94046047,7.24538180,6.81209140,-0.43329040,-5.98022867,0.29611381,0.27059352,-0.02552029,-8.61840588,1.99670660,1.88820380,-0.10850280,-5.43408831,0.31878105,0.29761114,-0.02116991,-6.64089349,2015.93110000,1945.17520000,-70.75590000,-3.50983722,3324.45910000,3187.77340000,-136.68570000,-4.11151697,-0.10958176,-0.14141169,-0.03182993,29.04674099,1.39840150,1.33601010,-0.06239140,-4.46162279,26.19740700,24.37716700,-1.82024000,-6.94816857,-0.20353862,-0.18553827,0.01800035,-8.84370249,0.30540416,0.29094902,-0.01445514,-4.73311824,
C3: Min (node 3680) → C2: Min (node 1535) in NEF (0.99991584),0.16714680,0.23676629,0.06961949,41.65170377,371.70918000,397.78967000,26.08049000,7.01636963,10.19581000,11.16316100,0.96735100,9.48773074,218.94879000,228.85430000,9.90551000,4.52412183,158.01798000,139.22859000,-18.78939000,-11.89066586,-0.13385949,-0.17122629,-0.03736680,27.91494275,-0.33599619,-0.38853311,-0.05253692,15.63616540,0.20213670,0.21730682,0.01517012,7.50488160,-0.18472943,-0.24295945,-0.05823002,31.52178838,-0.55340739,-0.63884660,-0.08543921,15.43875480,-8.89063850,-10.24480300,-1.35416450,15.23135262,0.36867796,0.39588715,0.02720919,7.38020521,7.98267470,8.46820520,0.48553050,6.08230347,-0.90796378,-1.77659820,-0.86863442,95.66839990,2.28840230,2.42557070,0.13716840,5.99406844,12.21207900,12.59426200,0.38218300,3.12954903,11.23025400,12.68600800,1.45575400,12.96278784,0.45897284,0.50392036,0.04494752,9.79306749,2.33107540,2.49792080,0.16684540,7.15744330,0.40925818,0.44372283,0.03446465,8.42124890,2492.70280000,2652.61240000,159.90960000,6.41510893,4231.81280000,4619.06660000,387.25380000,9.15101443,0.18472943,0.24295945,0.05823002,31.52178838,1.46988590,1.53812500,0.06823910,4.64247599,34.19798700,35.40072400,1.20273700,3.51698186,0.10363763,0.10954079,0.00590316,5.69596198,0.39867332,0.42251858,0.02384526,5.98115269,
C3: Min (node 4632) → C2: Min (node 4664) in NEF (0.99996754),-0.08683171,-0.10515804,-0.01832633,21.10557586,278.70804000,291.27125000,12.56321000,4.50765970,10.61134400,10.49813600,-0.11320800,-1.06685826,148.33246000,157.34118000,9.00872000,6.07333014,97.66223700,86.18762800,-11.47460900,-11.74927930,0.05715000,0.07325699,0.01610700,28.18372376,-0.17327693,-0.16143616,0.01184077,-6.83343709,0.23042693,0.23469315,0.00426622,1.85144158,0.07514767,0.10154776,0.02640009,35.13094411,-0.31676323,-0.29842652,0.01833671,-5.78877479,-7.24146990,-6.90703720,0.33443270,-4.61829856,0.39191091,0.39997428,0.00806337,2.05744974,9.29689590,9.24182140,-0.05507450,-0.59239665,2.05542600,2.33478420,0.27935820,13.59125554,1.71859630,1.65715420,-0.06144210,-3.57513280,10.37401800,9.63291830,-0.74109970,-7.14380580,5.99259700,5.67652930,-0.31606770,-5.27430261,0.24491335,0.22548612,-0.01942723,-7.93228707,1.69515160,1.62922310,-0.06592850,-3.88923917,0.27196077,0.25866603,-0.01329474,-4.88847711,1784.83810000,1741.98880000,-42.84930000,-2.40073876,2885.35990000,2805.76180000,-79.59810000,-2.75868879,-0.07514767,-0.10154776,-0.02640009,35.13094411,1.17467480,1.13982220,-0.03485260,-2.96699989,25.38407600,24.00712000,-1.37695600,-5.42448738,0.05693878,0.06204019,0.00510141,8.95947063,0.29592251,0.28653240,-0.00939011,-3.17316516,
C4: Min (node 2277) → C1: Min (node 766) in NEF (0.99941510),0.23947336,0.21403685,-0.02543651,-10.62185372,127.16426000,325.24089000,198.07663000,155.76438694,4.56999410,11.09197500,6.52198090,142.71311422,73.85911900,201.76879000,127.90967100,173.18060753,217.96237000,481.24915000,263.28678000,120.79460322,-0.15778713,-0.17784410,-0.02005697,12.71141062,-0.21218653,-0.38462083,-0.17243430,81.26543188,0.05439941,0.20677673,0.15237732,280.10843354,-0.24144234,-0.23097029,0.01047205,-4.33728815,-0.34790645,-0.63128467,-0.28337822,81.45241918,-5.90147440,-11.01155900,-5.11008460,86.58996470,0.10646411,0.40031438,0.29385027,276.00876014,3.55277310,11.70358200,8.15080890,229.42103733,-2.34870130,0.69202253,3.04072383,-129.46405020,1.03108230,2.46481060,1.43372830,139.05081098,6.91601640,17.46721800,10.55120160,152.56183603,6.99071160,12.79224300,5.80153140,82.98913947,0.27307129,0.51774580,0.24467451,89.60096464,1.11181660,2.50182540,1.39000880,125.02141091,0.21175928,0.44647458,0.23471530,110.84062054,1224.71150000,2663.43270000,1438.72120000,117.47429497,2263.60570000,4591.70660000,2328.10090000,102.84922414,0.24144234,0.23097029,-0.01047205,-4.33728815,0.60756375,1.57186150,0.96429775,158.71548459,17.86841300,44.33388800,26.46547500,148.11318162,0.09186794,0.25651494,0.16464700,179.22138801,0.18715838,0.45355426,0.26639588,142.33713713,
C4: Min (node 3368) → C1: Min (node 3387) in NEF (0.99999040),-0.14654897,-0.19986507,-0.05331610,36.38108135,488.61752000,508.28969000,19.67217000,4.02608773,12.91356500,12.99158000,0.07801500,0.60413217,213.39079000,222.36028000,8.96949000,4.20331637,770.85586000,826.07312000,55.21726000,7.16311088,0.11204600,0.13243229,0.02038629,18.19457187,-0.14636850,-0.16296258,-0.01659408,11.33719345,0.25841449,0.29539486,0.03698037,14.31048623,0.14409164,0.18905631,0.04496467,31.20560638,-0.29169912,-0.31993351,-0.02823439,9.67928529,-9.35731570,-10.01928900,-0.66197330,7.07439314,0.43579077,0.50898982,0.07319905,16.79683349,9.14559340,11.06762800,1.92203460,21.01596382,-0.21172237,1.04833890,1.26006127,-595.14791470,1.73223060,1.90979640,0.17756580,10.25070219,9.73945850,11.56341100,1.82395250,18.72745287,5.45361230,5.93737900,0.48376670,8.87057373,0.21302909,0.24030602,0.02727693,12.80432170,1.69653960,1.84288830,0.14634870,8.62630616,0.26428028,0.28498855,0.02070827,7.83572274,1754.29950000,1875.06110000,120.76160000,6.88375047,2818.97400000,3009.34330000,190.36930000,6.75314139,-0.14409164,-0.18905631,-0.04496467,31.20560638,1.20367010,1.33981930,0.13614920,11.31117239,25.01968500,28.90531600,3.88563100,15.53029545,-0.15985478,-0.13551539,0.02433939,-15.22593819,0.26206264,0.29571350,0.03365086,12.84076967,
C4: Min (node 4264) → C1: Min (node 2132) in NEF (0.99992247),-0.19015375,-0.05209877,0.13805498,-72.60176462,312.19235000,315.93003000,3.73768000,1.19723626,10.75669100,11.18026700,0.42357600,3.93779091,173.37284000,169.93031000,-3.44253000,-1.98562243,224.36237000,253.11961000,28.75724000,12.81731870,0.12364811,0.04541182,-0.07823629,-63.27334239,-0.13512652,-0.16291130,-0.02778478,20.56204807,0.25877464,0.20832311,-0.05045153,-19.49631927,0.18788718,0.04191398,-0.14597320,-77.69194364,-0.26018697,-0.30679849,-0.04661152,17.91462501,-8.10068690,-9.21513390,-1.11444700,13.75743827,0.44807414,0.34871247,-0.09936167,-22.17527439,10.01794500,7.47477250,-2.54317250,-25.38616952,1.91725790,-1.74036140,-3.65761930,-190.77346350,1.65274170,1.66332000,0.01057830,0.64004557,10.28065400,9.94364610,-0.33700790,-3.27807842,5.08717400,5.97795280,0.89077880,17.51028764,0.19871527,0.24194818,0.04323291,21.75620927,1.58514020,1.65712740,0.07198720,4.54137748,0.24376465,0.26853686,0.02477221,10.16234717,1626.17640000,1767.18960000,141.01320000,8.67145778,2592.27870000,2859.83460000,267.55590000,10.32126291,-0.18788718,-0.04191398,0.14597320,-77.69194364,1.16521240,1.12624620,-0.03896620,-3.34412850,25.18999400,24.50850100,-0.68149300,-2.70541152,-0.06966262,-0.15892654,-0.08926392,128.13747172,0.26384651,0.25073224,-0.01311427,-4.97041632,
C4: Min (node 4960) → C1: Min (node 766) in NEF (0.99169278),-0.14905903,0.21403685,0.36309588,-243.59200513,104.92341000,325.24089000,220.31748000,209.97933636,2.90084370,11.09197500,8.19113130,282.37065306,70.82222000,201.76879000,130.94657000,184.89475478,118.89302000,481.24915000,362.35613000,304.77493969,0.07802508,-0.17784410,-0.25586918,-327.93197044,-0.02259927,-0.38462083,-0.36202156,1601.91675184,0.10062435,0.20677673,0.10615238,105.49372990,0.14846096,-0.23097029,-0.37943125,-255.57644919,-0.04075916,-0.63128467,-0.59052551,1448.81653117,-1.44036580,-11.01155900,-9.57119320,664.49739365,0.18922013,0.40031438,0.21109425,111.56014426,4.35872520,11.70358200,7.34485680,168.50928799,2.91835930,0.69202253,-2.22633677,-76.28727450,0.53498408,2.46481060,1.92982652,360.72597151,3.53717060,17.46721800,13.93004740,393.81892974,0.98338228,12.79224300,11.80886072,1200.84131677,0.03841289,0.51774580,0.47933291,1247.84377350,0.46366099,2.50182540,2.03816441,439.58073980,0.06432084,0.44647458,0.38215374,594.13671544,469.18077000,2663.43270000,2194.25193000,467.67729419,671.13473000,4591.70660000,3920.57187000,584.17061355,-0.14846096,0.23097029,0.37943125,-255.57644919,0.40634240,1.57186150,1.16551910,286.83177045,9.05920870,44.33388800,35.27467930,389.37925450,0.03434687,0.25651494,0.22216807,646.83648011,0.09488849,0.45355426,0.35866577,377.98658744,
C4: Min (node 961) → C1: Min (node 3387) in NEF (0.98238311),0.23699020,-0.19986507,-0.43685527,-184.33474042,128.03713000,508.28969000,380.25256000,296.98616331,4.60728280,12.99158000,8.38429720,181.97921777,74.37076800,222.36028000,147.98951200,198.98881776,212.77704000,826.07312000,613.29608000,288.23414406,-0.15593206,0.13243229,0.28836435,-184.92948147,-0.21307761,-0.16296258,0.05011503,-23.51961335,0.05714555,0.29539486,0.23824931,416.91667244,-0.23899744,0.18905631,0.42805375,-179.10390588,-0.34985178,-0.31993351,0.02991827,-8.55169867,-5.97504500,-10.01928900,-4.04424400,67.68558228,0.11085434,0.50898982,0.39813548,359.15191052,3.69985150,11.06762800,7.36777650,199.13708699,-2.27519360,1.04833890,3.32353250,-146.07690967,1.05825950,1.90979640,0.85153690,80.46579313,7.08699250,11.56341100,4.47641850,63.16386676,7.08543720,5.93737900,-1.14805820,-16.20306789,0.27677146,0.24030602,-0.03646544,-13.17528910,1.13834720,1.84288830,0.70454110,61.89158281,0.21587495,0.28498855,0.06911360,32.01557198,1247.28650000,1875.06110000,627.77460000,50.33122703,2302.78940000,3009.34330000,706.55390000,30.68252355,0.23899744,-0.18905631,-0.42805375,-179.10390588,0.62650960,1.33981930,0.71330970,113.85455227,18.33485300,28.90531600,10.57046300,57.65229206,0.09400441,-0.13551539,-0.22951980,-244.15854686,0.19204398,0.29571350,0.10366952,53.98217637,
H1: Min (node 4649) → H5: Min (node 4667) in NEF (0.99988587),0.06727559,0.06274298,-0.00453261,-6.73737928,1461.40480000,1472.39800000,10.99320000,0.75223511,54.27213000,54.65741500,0.38528500,0.70991317,1154.56620000,1159.25000000,4.68380000,0.40567618,1415.39780000,1321.50790000,-93.88990000,-6.63346375,-0.00000000,-0.00000000,0.00000000,-83.29750457,-0.16489091,-0.16495464,-0.00006373,0.03864980,0.16489091,0.16495464,0.00006373,0.03864980,0.00000000,0.00000000,-0.00000000,-89.10043608,-0.33836081,-0.33915394,-0.00079313,0.23440362,-11.47761200,-11.54828100,-0.07066900,0.61571170,0.33836081,0.33915394,0.00079313,0.23440362,11.47761200,11.54828100,0.07066900,0.61571170,0.00000003,0.00000001,-0.00000002,-57.72699505,0.93272440,0.93725702,0.00453262,0.48595491,31.18304100,30.91078900,-0.27225200,-0.87307713,3240.41220000,3234.93780000,-5.47440000,-0.16894147,1.00000000,1.00000000,0.00000000,0.00000000,0.58157835,0.58300069,0.00142234,0.24456550,1.00000000,1.00000000,0.00000000,0.00000000,3846.43400000,3843.38180000,-3.05220000,-0.07935142,3846.43400000,3843.38180000,-3.05220000,-0.07935142,-0.00000000,-0.00000000,0.00000000,-89.10043608,0.93272440,0.93725702,0.00453262,0.48595491,47.65279300,48.00074700,0.34795400,0.73018595,0.06727559,0.06274298,-0.00453261,-6.73737790,1.00000000,1.00000000,0.00000000,0.00000000,
H2: Min (node 2915) → H6: Min (node 1025) in NEF (0.99991496),0.16665252,0.08870694,-0.07794558,-46.77131735,1360.79150000,1201.90960000,-158.88190000,-11.67569756,65.48974200,60.83905300,-4.65068900,-7.10140070,1000.16540000,895.97134000,-104.19406000,-10.41768292,2038.12840000,1881.00850000,-157.11990000,-7.70902854,-0.03487864,-0.02484732,0.01003131,-28.76062585,-0.15502599,-0.14980754,0.00521845,-3.36617750,0.12014735,0.12496021,0.00481286,4.00579788,-0.06658035,-0.04526522,0.02131513,-32.01414135,-0.31510031,-0.30676025,0.00834006,-2.64679524,-10.28771900,-9.49815590,0.78956310,-7.67481207,0.24851996,0.26149503,0.01297507,5.22093678,8.92717070,9.28457270,0.35740200,4.00353048,-1.36054780,-0.21358326,1.14696454,-84.30167172,0.71533145,0.75509663,0.03976518,5.55898668,23.38108100,24.29220600,0.91112500,3.89684720,2970.26150000,2759.20130000,-211.06020000,-7.10577840,0.90171993,0.85804944,-0.04367049,-4.84302149,0.46185037,0.47139572,0.00954535,2.06676245,0.88198397,0.84380357,-0.03818040,-4.32892221,3527.92370000,3213.12260000,-314.80110000,-8.92312665,3527.92370000,3213.12260000,-314.80110000,-8.92312665,0.06658035,0.04526522,-0.02131513,-32.01414135,0.71533145,0.75509663,0.03976518,5.55898668,37.29492500,40.14087000,2.84594500,7.63091761,0.13560953,0.08424096,-0.05136857,-37.87976627,0.85094098,0.83933759,-0.01160339,-1.36359516,
H2: Min (node 3778) → H6: Min (node 1504) in NEF (0.99862846),-0.05318995,-0.03722373,0.01596622,-30.01735911,418.32931000,516.57932000,98.25001000,23.48628405,9.09663210,11.77909600,2.68246390,29.48853895,213.33634000,250.99441000,37.65807000,17.65197153,480.81802000,654.50283000,173.68481000,36.12277468,0.03487864,0.02484732,-0.01003131,-28.76062789,-0.00750976,-0.01527606,-0.00776630,103.41598268,0.04238840,0.04012338,-0.00226502,-5.34349020,0.06658035,0.04526522,-0.02131513,-32.01413985,-0.01576988,-0.03218018,-0.01641030,104.06105817,-0.68940198,-1.43378380,-0.74438182,107.97500466,0.08235023,0.07744541,-0.00490482,-5.95605244,2.04994980,1.64736710,-0.40258270,-19.63866140,1.36054780,0.21358325,-1.14696455,-84.30167246,0.17120598,0.19342016,0.02221418,12.97511921,2.33902000,2.67365700,0.33463700,14.30671820,323.73413000,456.46572000,132.73159000,41.00018432,0.09828007,0.14195056,0.04367049,44.43473342,0.10134468,0.11670684,0.01536216,15.15832898,0.11801603,0.15619643,0.03818040,32.35187627,440.51874000,591.79284000,151.27410000,34.33999198,440.51874000,591.79284000,151.27410000,34.33999198,-0.06658035,-0.04526522,0.02131513,-32.01413985,0.17120598,0.19342016,0.02221418,12.97511921,6.53293840,7.68359360,1.15065520,17.61313408,-0.02214696,-0.03275775,-0.01061079,47.91080365,0.14905902,0.16066241,0.01160339,7.78442660,
H3: Min (node 4626) → H4: Min (node 1877) in NEF (0.99975536),-0.01126232,0.05448589,0.06574821,-583.78927111,1404.14370000,1477.07480000,72.93110000,5.19399118,66.99340200,66.39902400,-0.59437800,-0.88721871,1067.74030000,1131.62600000,63.88570000,5.98326203,1364.03480000,1298.11290000,-65.92190000,-4.83286057,0.00000000,0.00000000,0.00000000,525.14464643,-0.16623809,-0.16520926,0.00102883,-0.61888945,0.16623809,0.16520926,-0.00102883,-0.61888945,-0.00000000,0.00000000,0.00000000,-173.93881126,-0.33995569,-0.33542159,0.00453410,-1.33373264,-10.39864200,-10.72877900,-0.33013700,3.17480879,0.33995569,0.33542159,-0.00453410,-1.33373264,10.39864200,10.72877900,0.33013700,3.17480879,-0.00000001,0.00000002,0.00000004,-319.32407294,1.01126230,0.94551411,-0.06574819,-6.50159607,31.53236600,29.55499300,-1.97737300,-6.27093127,3133.70370000,3210.06340000,76.35970000,2.43672368,1.00000000,1.00000000,0.00000000,0.00000000,0.61539943,0.59058192,-0.02481751,-4.03274829,1.00000000,1.00000000,0.00000000,0.00000000,3651.16980000,3815.79520000,164.62540000,4.50883988,3651.16980000,3815.79520000,164.62540000,4.50883988,0.00000000,-0.00000000,-0.00000000,-173.93881126,1.01126230,0.94551411,-0.06574819,-6.50159607,52.69499600,47.80125100,-4.89374500,-9.28692546,-0.01126232,0.05448589,0.06574821,-583.78927111,1.00000000,1.00000000,0.00000000,0.00000000,
H4: Min (node 4626) → H4: Min (node 1877) in NEF (0.99975536),-0.01126232,0.05448589,0.06574821,-583.78927111,1404.14370000,1477.07480000,72.93110000,5.19399118,66.99340200,66.39902400,-0.59437800,-0.88721871,1067.74030000,1131.62600000,63.88570000,5.98326203,1364.03480000,1298.11290000,-65.92190000,-4.83286057,0.00000000,0.00000000,0.00000000,525.14464643,-0.16623809,-0.16520926,0.00102883,-0.61888945,0.16623809,0.16520926,-0.00102883,-0.61888945,-0.00000000,0.00000000,0.00000000,-173.93881126,-0.33995569,-0.33542159,0.00453410,-1.33373264,-10.39864200,-10.72877900,-0.33013700,3.17480879,0.33995569,0.33542159,-0.00453410,-1.33373264,10.39864200,10.72877900,0.33013700,3.17480879,-0.00000001,0.00000002,0.00000004,-319.32407294,1.01126230,0.94551411,-0.06574819,-6.50159607,31.53236600,29.55499300,-1.97737300,-6.27093127,3133.70370000,3210.06340000,76.35970000,2.43672368,1.00000000,1.00000000,0.00000000,0.00000000,0.61539943,0.59058192,-0.02481751,-4.03274829,1.00000000,1.00000000,0.00000000,0.00000000,3651.16980000,3815.79520000,164.62540000,4.50883988,3651.16980000,3815.79520000,164.62540000,4.50883988,0.00000000,-0.00000000,-0.00000000,-173.93881126,1.01126230,0.94551411,-0.06574819,-6.50159607,52.69499600,47.80125100,-4.89374500,-9.28692546,-0.01126232,0.05448589,0.06574821,-583.78927111,1.00000000,1.00000000,0.00000000,0.00000000,
