Region,I: Area Bader charge,,,,I: Average curvature,,,,I: Average curvature-scaled torsion,,,,I: Average net plane curvature,,,,I: Average torsion,,,,I: Deformation (kinetic) energy,,,,I: Deformation (kinetic) negative energy,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation charge,,,,I: Deformation negative charge,,,,I: Deformation negative volume,,,,I: Deformation positive charge,,,,I: Deformation positive volume,,,,I: Deformation volume,,,,I: Electron Density SCF,,,,I: Electron Localization Function SCF,,,,I: Gradient bundle partition function contribution (from IN Te),,,,I: Gradient bundle probability (from IN Te),,,,I: Kinetic Energy Density SCF,,,,I: Solid angle (alpha),,,,I: Te per electron,,,,I: Te per valence electron,,,,I: Valence Bader charge,,,,I: Valence density,,,,I: Volume,,,,I: Volume Bader charge,,,,I: Volume fraction,,,
Atomic basin decomposition,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆
C1: Min (node 4264) → C1: Min (node 2132) in NEF (0.99987064),-0.18298465,-0.05209877,0.13088588,-71.52833749,315.74448000,315.93003000,0.18555000,0.05876587,11.70373700,11.18026700,-0.52347000,-4.47267398,177.84899000,169.93031000,-7.91868000,-4.45247398,254.76208000,253.11961000,-1.64247000,-0.64470741,0.12668905,0.04541182,-0.08127723,-64.15489894,-0.13106923,-0.16291130,-0.03184207,24.29408489,0.25775828,0.20832311,-0.04943517,-19.17888729,0.18645491,0.04191398,-0.14454093,-77.52058232,-0.25375827,-0.30679849,-0.05304022,20.90186854,-7.97343600,-9.21513390,-1.24169790,15.57293368,0.44021318,0.34871247,-0.09150071,-20.78554531,9.49581120,7.47477250,-2.02103870,-21.28347602,1.52237520,-1.74036140,-3.26273660,-214.31882232,1.58825500,1.66332000,0.07506500,4.72625617,9.33893270,9.94364610,0.60471340,6.47518747,4.96903630,5.97795280,1.00891650,20.30406781,0.18923987,0.24194818,0.05270831,27.85264543,1.53043490,1.65712740,0.12669250,8.27820249,0.23421173,0.26853686,0.03432513,14.65559816,1618.06160000,1767.18960000,149.12800000,9.21645999,2579.38490000,2859.83460000,280.44970000,10.87273559,-0.18645491,-0.04191398,0.14454093,-77.52058232,1.11983160,1.12624620,0.00641460,0.57281827,23.42955800,24.50850100,1.07894300,4.60505059,-0.08532952,-0.15892654,-0.07359702,86.25036649,0.25048758,0.25073224,0.00024466,0.09767351,
C1: Min (node 794) → C1: Min (node 3387) in NEF (0.98499691),0.21466846,-0.19986507,-0.41453353,-193.10406848,185.98318000,508.28969000,322.30651000,173.29874132,6.66730620,12.99158000,6.32427380,94.85500756,112.60585000,222.36028000,109.75443000,97.46778698,307.52706000,826.07312000,518.54606000,168.61802665,-0.14428939,0.13243229,0.27672168,-191.78241727,-0.25266605,-0.16296258,0.08970347,-35.50277926,0.10837666,0.29539486,0.18701820,172.56316997,-0.21069857,0.18905631,0.39975488,-189.72833086,-0.41688019,-0.31993351,0.09694668,-23.25528589,-7.56089820,-10.01928900,-2.45839080,32.51453379,0.20618161,0.50898982,0.30280821,146.86480041,6.03440330,11.06762800,5.03322470,83.40882188,-1.52649490,1.04833890,2.57483380,-168.67621372,1.39292580,1.90979640,0.51687060,37.10682938,8.98549980,11.56341100,2.57791120,28.68968068,8.48378770,5.93737900,-2.54640870,-30.01499790,0.32309502,0.24030602,-0.08278900,-25.62373137,1.46156090,1.84288830,0.38132740,26.09042155,0.26793238,0.28498855,0.01705617,6.36584873,1596.85050000,1875.06110000,278.21060000,17.42245752,2914.75240000,3009.34330000,94.59090000,3.24524649,0.21069857,-0.18905631,-0.39975488,-189.72833086,0.85706107,1.33981930,0.48275823,56.32716814,23.53477600,28.90531600,5.37054000,22.81959259,0.11674907,-0.13551539,-0.25226446,-216.07406380,0.25161248,0.29571350,0.04410102,17.52735794,
C2: Min (node 2898) → C2: Min (node 17) in NEF (0.99990530),-0.08447819,-0.14556554,-0.06108735,72.31138593,447.28156000,433.75289000,-13.52867000,-3.02464291,9.86027240,9.49679110,-0.36348130,-3.68632108,204.55927000,198.74402000,-5.81525000,-2.84281910,327.65150000,374.05616000,46.40466000,14.16281018,0.06377117,0.09796930,0.03419813,53.62631264,-0.19238058,-0.19137725,0.00100333,-0.52153393,0.25615175,0.28934655,0.03319480,12.95903698,0.07715337,0.14141169,0.06425832,83.28648163,-0.35282174,-0.35061377,0.00220797,-0.62580327,-9.60007750,-9.35513300,0.24494450,-2.55148461,0.42997511,0.49202546,0.06205035,14.43114928,7.71439430,8.79694710,1.08255280,14.03289433,-1.88568320,-0.55818597,1.32749723,-70.39874089,1.90877820,1.93123240,0.02245420,1.17636507,9.39217180,9.55277670,0.16060490,1.70998682,6.67385710,6.81209140,0.13823430,2.07128049,0.27172908,0.27059352,-0.00113556,-0.41790154,1.89359610,1.88820380,-0.00539230,-0.28476506,0.30405001,0.29761114,-0.00643887,-2.11770097,1954.63990000,1945.17520000,-9.46470000,-0.48421707,3185.71320000,3187.77340000,2.06020000,0.06466998,-0.07715337,-0.14141169,-0.06425832,83.28648163,1.30067820,1.33601010,0.03533190,2.71642133,24.02048600,24.37716700,0.35668100,1.48490334,-0.21726710,-0.18553827,0.03172883,-14.60360542,0.28191852,0.29094902,0.00903050,3.20323049,
C2: Min (node 3683) → C2: Min (node 1535) in NEF (0.99996022),0.18259525,0.23676629,0.05417104,29.66727776,376.57953000,397.78967000,21.21014000,5.63231358,10.75327200,11.16316100,0.40988900,3.81176074,224.13271000,228.85430000,4.72159000,2.10660461,113.51254000,139.22859000,25.71605000,22.65480977,-0.13933487,-0.17122629,-0.03189142,22.88832652,-0.34099198,-0.38853311,-0.04754113,13.94200825,0.20165711,0.21730682,0.01564971,7.76055454,-0.19243044,-0.24295945,-0.05052901,26.25832483,-0.56133927,-0.63884660,-0.07750733,13.80757309,-9.22989500,-10.24480300,-1.01490800,10.99587807,0.36890883,0.39588715,0.02697832,7.31300468,8.13419280,8.46820520,0.33401240,4.10627592,-1.09570220,-1.77659820,-0.68089600,62.14243250,2.26692850,2.42557070,0.15864220,6.99811220,12.27693800,12.59426200,0.31732400,2.58471616,11.42209400,12.68600800,1.26391400,11.06551916,0.46505566,0.50392036,0.03886470,8.35699968,2.31760720,2.49792080,0.18031360,7.78016223,0.40825396,0.44372283,0.03546887,8.68794267,2490.16400000,2652.61240000,162.44840000,6.52360246,4262.31720000,4619.06660000,356.74940000,8.36984634,0.19243044,0.24295945,0.05052901,26.25832483,1.45042060,1.53812500,0.08770440,6.04682531,33.68902300,35.40072400,1.71170100,5.08088644,0.10543643,0.10954079,0.00410436,3.89273423,0.39539416,0.42251858,0.02712442,6.86009626,
C2: Min (node 4632) → C2: Min (node 4664) in NEF (0.99992310),-0.12220792,-0.10515804,0.01704988,-13.95153440,284.67710000,291.27125000,6.59415000,2.31636124,10.89230200,10.49813600,-0.39416600,-3.61875754,154.46742000,157.34118000,2.87376000,1.86043115,72.70365000,86.18762800,13.48397800,18.54649388,0.07556370,0.07325699,-0.00230671,-3.05266935,-0.18845160,-0.16143616,0.02701544,-14.33547924,0.26401531,0.23469315,-0.02932216,-11.10623471,0.11527707,0.10154776,-0.01372931,-11.90983602,-0.34104394,-0.29842652,0.04261742,-12.49616692,-7.70645900,-6.90703720,0.79942180,-10.37339977,0.45632102,0.39997428,-0.05634674,-12.34804831,10.68784400,9.24182140,-1.44602260,-13.52960054,2.98138540,2.33478420,-0.64660120,-21.68794413,1.84838410,1.65715420,-0.19122990,-10.34578798,11.42975000,9.63291830,-1.79683170,-15.72065618,6.46475160,5.67652930,-0.78822230,-12.19261541,0.26321526,0.22548612,-0.03772914,-14.33394857,1.80696760,1.62922310,-0.17774450,-9.83661799,0.28769603,0.25866603,-0.02903000,-10.09051116,1865.93610000,1741.98880000,-123.94730000,-6.64263369,3043.55760000,2805.76180000,-237.79580000,-7.81308690,-0.11527707,-0.10154776,0.01372931,-11.90983602,1.27299200,1.13982220,-0.13316980,-10.46116551,27.49413600,24.00712000,-3.48701600,-12.68276261,0.08773982,0.06204019,-0.02569963,-29.29072650,0.32268732,0.28653240,-0.03615492,-11.20432002,
C3: Min (node 2713) → C2: Min (node 17) in NEF (0.99995377),-0.14859417,-0.14556554,0.00302863,-2.03818898,419.44920000,433.75289000,14.30369000,3.41011260,9.61147190,9.49679110,-0.11468080,-1.19316585,194.23476000,198.74402000,4.50926000,2.32155151,385.16349000,374.05616000,-11.10733000,-2.88379618,0.10384993,0.09796930,-0.00588063,-5.66262587,-0.18104015,-0.19137725,-0.01033710,5.70983840,0.28489008,0.28934655,0.00445647,1.56427700,0.14801573,0.14141169,-0.00660404,-4.46171498,-0.33359006,-0.35061377,-0.01702371,5.10318263,-8.90659840,-9.35513300,-0.44853460,5.03598096,0.48160578,0.49202546,0.01041968,2.16352885,8.09465350,8.79694710,0.70229360,8.67601807,-0.81194493,-0.55818597,0.25375896,-31.25322305,1.85008330,1.93123240,0.08114910,4.38624034,8.52392290,9.55277670,1.02885380,12.07019130,6.28677290,6.81209140,0.52531850,8.35593250,0.24227225,0.27059352,0.02832127,11.68985305,1.80858720,1.88820380,0.07961660,4.40214329,0.28358151,0.29761114,0.01402963,4.94730069,1849.03440000,1945.17520000,96.14080000,5.19951387,3013.33750000,3187.77340000,174.43590000,5.78879399,-0.14801573,-0.14141169,0.00660404,-4.46171498,1.28292020,1.33601010,0.05308990,4.13820751,22.55353500,24.37716700,1.82363200,8.08579232,-0.20772052,-0.18553827,0.02218225,-10.67889200,0.27372712,0.29094902,0.01722190,6.29163088,
C3: Min (node 3352) → C2: Min (node 4664) in NEF (0.99995916),-0.16581761,-0.10515804,0.06065957,-36.58210367,272.22880000,291.27125000,19.04245000,6.99501669,9.70234060,10.49813600,0.79579540,8.20209713,145.90582000,157.34118000,11.43536000,7.83749408,98.66808200,86.18762800,-12.48045400,-12.64892734,0.11102969,0.07325699,-0.03777270,-34.02035708,-0.13632933,-0.16143616,-0.02510683,18.41630851,0.24735902,0.23469315,-0.01266587,-5.12043992,0.16534666,0.10154776,-0.06379890,-38.58493422,-0.25743664,-0.29842652,-0.04098988,15.92231782,-6.14555920,-6.90703720,-0.76147800,12.39070319,0.42278330,0.39997428,-0.02280902,-5.39496711,9.36294590,9.24182140,-0.12112450,-1.29365801,3.21738670,2.33478420,-0.88260250,-27.43227912,1.55109070,1.65715420,0.10606350,6.83799471,8.69561530,9.63291830,0.93730300,10.77903021,4.92991480,5.67652930,0.74661450,15.14457207,0.18998325,0.22548612,0.03550287,18.68736849,1.49894730,1.62922310,0.13027580,8.69115278,0.23087885,0.25866603,0.02778718,12.03539432,1552.39250000,1741.98880000,189.59630000,12.21316774,2491.06310000,2805.76180000,314.69870000,12.63310833,-0.16534666,-0.10154776,0.06379890,-38.58493422,1.08933300,1.13982220,0.05048920,4.63487290,22.24047100,24.00712000,1.76664900,7.94339742,0.06847453,0.06204019,-0.00643434,-9.39669497,0.26992754,0.28653240,0.01660486,6.15159906,
C3: Min (node 4128) → C2: Min (node 1535) in NEF (0.99990949),0.31237199,0.23676629,-0.07560570,-24.20373863,437.70636000,397.78967000,-39.91669000,-9.11951337,11.96996400,11.16316100,-0.80680300,-6.74022913,253.40284000,228.85430000,-24.54854000,-9.68755520,216.59748000,139.22859000,-77.36889000,-35.72012472,-0.21487962,-0.17122629,0.04365333,-20.31524907,-0.44395744,-0.38853311,0.05542433,-12.48415389,0.22907782,0.21730682,-0.01177100,-5.13842850,-0.31336239,-0.24295945,0.07040294,-22.46693995,-0.72827315,-0.63884660,0.08942655,-12.27925951,-11.35562800,-10.24480300,1.11082500,-9.78215384,0.41491076,0.39588715,-0.01902361,-4.58498835,8.95018670,8.46820520,-0.48198150,-5.38515582,-2.40544170,-1.77659820,0.62884350,-26.14253756,2.60086580,2.42557070,-0.17529510,-6.73987485,13.07578700,12.59426200,-0.48152500,-3.68256993,14.73251900,12.68600800,-2.04651100,-13.89111394,0.56774449,0.50392036,-0.06382413,-11.24169959,2.70391960,2.49792080,-0.20599880,-7.61852534,0.48553964,0.44372283,-0.04181681,-8.61243996,2949.11540000,2652.61240000,-296.50300000,-10.05396398,5232.49620000,4619.06660000,-613.42960000,-11.72346002,0.31336239,0.24295945,-0.07040294,-22.46693995,1.62978660,1.53812500,-0.09166160,-5.62414736,37.60022300,35.40072400,-2.19949900,-5.84969669,0.13720620,0.10954079,-0.02766541,-20.16338183,0.45634534,0.42251858,-0.03382676,-7.41253543,
C4: Min (node 3171) → C1: Min (node 766) in NEF (0.99985016),0.10650008,0.21403685,0.10753677,100.97341711,284.28407000,325.24089000,40.95682000,14.40700494,10.26987900,11.09197500,0.82209600,8.00492391,175.17668000,201.76879000,26.59211000,15.18016553,423.57630000,481.24915000,57.67285000,13.61569332,-0.12231698,-0.17784410,-0.05552712,45.39608483,-0.30102950,-0.38462083,-0.08359133,27.76848448,0.17871252,0.20677673,0.02806421,15.70355004,-0.14227725,-0.23097029,-0.08869304,62.33817423,-0.49125533,-0.63128467,-0.14002934,28.50439099,-8.31745650,-11.01155900,-2.69410250,32.39094187,0.34897809,0.40031438,0.05133629,14.71046220,10.44020600,11.70358200,1.26337600,12.10106391,2.12274940,0.69202253,-1.43072687,-67.39970672,2.19550080,2.46481060,0.26930980,12.26644053,16.73968500,17.46721800,0.72753300,4.34615705,10.19908100,12.79224300,2.59316200,25.42544765,0.43360322,0.51774580,0.08414258,19.40543246,2.18442680,2.50182540,0.31739860,14.53006345,0.38366682,0.44647458,0.06280776,16.37039137,2281.29540000,2663.43270000,382.13730000,16.75089074,3793.51440000,4591.70660000,798.19220000,21.04096929,0.14227725,0.23097029,0.08869304,62.33817423,1.42816720,1.57186150,0.14369430,10.06144799,41.48842800,44.33388800,2.84546000,6.85844255,0.23063286,0.25651494,0.02588208,11.22219965,0.40435561,0.45355426,0.04919865,12.16717384,
C4: Min (node 3928) → C1: Min (node 2132) in NEF (0.99997996),-0.13491189,-0.05209877,0.08281312,-61.38311308,318.49902000,315.93003000,-2.56899000,-0.80659275,11.50041300,11.18026700,-0.32014600,-2.78377829,176.45388000,169.93031000,-6.52357000,-3.69703970,277.66344000,253.11961000,-24.54383000,-8.83941725,0.07439537,0.04541182,-0.02898355,-38.95881073,-0.17854260,-0.16291130,0.01563130,-8.75494140,0.25293797,0.20832311,-0.04461486,-17.63865662,0.10739002,0.04191398,-0.06547604,-60.97032294,-0.33238816,-0.30679849,0.02558967,-7.69873091,-10.08955200,-9.21513390,0.87441810,-8.66657013,0.43977818,0.34871247,-0.09106571,-20.70719152,10.42261900,7.47477250,-2.94784650,-28.28316472,0.33306694,-1.74036140,-2.07342834,-622.52601234,1.90574430,1.66332000,-0.24242430,-12.72071495,13.03581600,9.94364610,-3.09216990,-23.72057031,6.33727660,5.97795280,-0.35932380,-5.67000342,0.26942267,0.24194818,-0.02747449,-10.19754203,1.84887630,1.65712740,-0.19174890,-10.37110487,0.29513874,0.26853686,-0.02660188,-9.01334742,1877.71780000,1767.18960000,-110.52820000,-5.88630517,3022.76400000,2859.83460000,-162.92940000,-5.39008007,-0.10739002,-0.04191398,0.06547604,-60.97032294,1.31546680,1.12624620,-0.18922060,-14.38429309,30.61542700,24.50850100,-6.10692600,-19.94721811,-0.11543502,-0.15892654,-0.04349152,37.67619220,0.29838488,0.25073224,-0.04765264,-15.97019259,
C4: Min (node 4651) → C1: Min (node 3387) in NEF (0.99993888),-0.06483881,-0.19986507,-0.13502626,208.24915252,542.70144000,508.28969000,-34.41175000,-6.34082526,13.95195600,12.99158000,-0.96037600,-6.88345061,227.80928000,222.36028000,-5.44900000,-2.39191310,894.51314000,826.07312000,-68.44002000,-7.65109163,0.04792161,0.13243229,0.08451068,176.35193293,-0.19409171,-0.16296258,0.03112913,-16.03836145,0.24201332,0.29539486,0.05338154,22.05727354,0.03488723,0.18905631,0.15416909,441.90698744,-0.37329633,-0.31993351,0.05336282,-14.29502937,-11.60348900,-10.01928900,1.58420000,-13.65279012,0.40818356,0.50898982,0.10080626,24.69630575,9.14767230,11.06762800,1.91995570,20.98846173,-2.45581640,1.04833890,3.50415530,-142.68799980,1.99200550,1.90979640,-0.08220910,-4.12695146,12.26308900,11.56341100,-0.69967800,-5.70556081,6.98533320,5.93737900,-1.04795420,-15.00220777,0.29697411,0.24030602,-0.05666809,-19.08182838,1.97905890,1.84288830,-0.13617060,-6.88057339,0.32119444,0.28498855,-0.03620589,-11.27226549,2076.66810000,1875.06110000,-201.60700000,-9.70819555,3368.21190000,3009.34330000,-358.86860000,-10.65457313,-0.03488723,-0.18905631,-0.15416909,441.90698744,1.34961660,1.33981930,-0.00979730,-0.72593209,30.49995800,28.90531600,-1.59464200,-5.22834163,-0.20844846,-0.13551539,0.07293307,-34.98853865,0.29725950,0.29571350,-0.00154600,-0.52008430,
H1: Min (node 3346) → H5: Min (node 4667) in NEF (0.99977569),-0.01905322,0.06274298,0.08179620,-429.30388081,1367.71400000,1472.39800000,104.68400000,7.65393935,54.61291700,54.65741500,0.04449800,0.08147889,1069.87760000,1159.25000000,89.37240000,8.35351633,1338.14600000,1321.50790000,-16.63810000,-1.24336956,0.00000000,-0.00000000,-0.00000000,-107.34502126,-0.16713182,-0.16495464,0.00217718,-1.30267235,0.16713182,0.16495464,-0.00217718,-1.30267235,0.00000000,0.00000000,-0.00000000,-85.18816140,-0.34759836,-0.33915394,0.00844442,-2.42936129,-11.45012300,-11.54828100,-0.09815800,0.85726590,0.34759836,0.33915394,-0.00844442,-2.42936129,11.45012300,11.54828100,0.09815800,0.85726590,-0.00000003,0.00000001,0.00000004,-142.84900318,1.01905320,0.93725702,-0.08179618,-8.02668398,33.19677900,30.91078900,-2.28599000,-6.88618013,3141.19140000,3234.93780000,93.74640000,2.98442177,1.00000000,1.00000000,0.00000000,0.00000000,0.61323724,0.58300069,-0.03023655,-4.93064479,1.00000000,1.00000000,0.00000000,0.00000000,3623.49520000,3843.38180000,219.88660000,6.06835632,3623.49520000,3843.38180000,219.88660000,6.06835632,-0.00000000,-0.00000000,0.00000000,-85.18816140,1.01905320,0.93725702,-0.08179618,-8.02668398,54.16901600,48.00074700,-6.16826900,-11.38707965,-0.01905322,0.06274298,0.08179620,-429.30386353,1.00000000,1.00000000,0.00000000,0.00000000,
H2: Min (node 2728) → H6: Min (node 1025) in NEF (0.99958332),0.09827764,0.08870694,-0.00957070,-9.73843074,1140.06790000,1201.90960000,61.84170000,5.42438744,59.32500000,60.83905300,1.51405300,2.55213316,849.88657000,895.97134000,46.08477000,5.42246126,1652.19030000,1881.00850000,228.81820000,13.84938527,-0.03146268,-0.02484732,0.00661535,-21.02603482,-0.14490993,-0.14980754,-0.00489761,3.37976148,0.11344725,0.12496021,0.01151296,10.14829359,-0.05674381,-0.04526522,0.01147859,-20.22879534,-0.29707009,-0.30676025,-0.00969016,3.26191035,-9.26772450,-9.49815590,-0.23043140,2.48638595,0.24032627,0.26149503,0.02116876,8.80834209,8.96956890,9.28457270,0.31500380,3.51191683,-0.29815556,-0.21358326,0.08457230,-28.36515945,0.71225514,0.75509663,0.04284149,6.01490780,22.97323800,24.29220600,1.31896800,5.74132388,2660.04410000,2759.20130000,99.15720000,3.72765249,0.82534776,0.85804944,0.03270168,3.96216984,0.44413529,0.47139572,0.02726043,6.13786623,0.81053278,0.84380357,0.03327079,4.10480499,3076.93970000,3213.12260000,136.18290000,4.42592034,3076.93970000,3213.12260000,136.18290000,4.42592034,0.05674381,0.04526522,-0.01147859,-20.22879534,0.71225514,0.75509663,0.04284149,6.01490780,38.74465100,40.14087000,1.39621900,3.60364325,0.09208790,0.08424096,-0.00784694,-8.52114547,0.80434304,0.83933759,0.03499455,4.35069967,
H2: Min (node 4440) → H6: Min (node 1504) in NEF (0.99984633),-0.04703502,-0.03722373,0.00981128,-20.85953367,607.26467000,516.57932000,-90.68535000,-14.93341445,15.48232100,11.77909600,-3.70322500,-23.91905581,302.67375000,250.99441000,-51.67934000,-17.07427222,804.08986000,654.50283000,-149.58703000,-18.60327277,0.03146268,0.02484732,-0.00661535,-21.02603733,-0.02032692,-0.01527606,0.00505086,-24.84814227,0.05178960,0.04012338,-0.01166622,-22.52617538,0.05674381,0.04526522,-0.01147859,-20.22879357,-0.04348156,-0.03218018,0.01130137,-25.99118918,-2.01264450,-1.43378380,0.57886070,-28.76119951,0.10022537,0.07744541,-0.02277996,-22.72873724,2.31080000,1.64736710,-0.66343290,-28.71009607,0.29815557,0.21358325,-0.08457232,-28.36516521,0.23650224,0.19342016,-0.04308208,-18.21635178,3.27418410,2.67365700,-0.60052710,-18.34127470,562.89322000,456.46572000,-106.42750000,-18.90722720,0.17465224,0.14195056,-0.03270168,-18.72388238,0.14263674,0.11670684,-0.02592990,-18.17897689,0.18946722,0.15619643,-0.03327079,-17.56018271,723.36729000,591.79284000,-131.57445000,-18.18916224,723.36729000,591.79284000,-131.57445000,-18.18916224,-0.05674381,-0.04526522,0.01147859,-20.22879357,0.23650224,0.19342016,-0.04308208,-18.21635178,9.42466140,7.68359360,-1.74106780,-18.47353158,-0.04084528,-0.03275775,0.00808753,-19.80039993,0.19565696,0.16066241,-0.03499455,-17.88566581,
H3: Min (node 3936) → H4: Min (node 1877) in NEF (0.99984713),0.03025842,0.05448589,0.02422747,80.06854423,1435.91710000,1477.07480000,41.15770000,2.86630057,65.03978800,66.39902400,1.35923600,2.08985306,1101.14950000,1131.62600000,30.47650000,2.76769866,1379.59740000,1298.11290000,-81.48450000,-5.90639704,-0.00000000,0.00000000,0.00000000,-133.01400156,-0.16600630,-0.16520926,0.00079704,-0.48012636,0.16600630,0.16520926,-0.00079704,-0.48012636,-0.00000000,0.00000000,0.00000000,-126.71951896,-0.33723720,-0.33542159,0.00181561,-0.53837774,-10.56830900,-10.72877900,-0.16047000,1.51840753,0.33723720,0.33542159,-0.00181561,-0.53837774,10.56830900,10.72877900,0.16047000,1.51840753,-0.00000001,0.00000002,0.00000004,-299.33020142,0.96974158,0.94551411,-0.02422747,-2.49834291,30.39611500,29.55499300,-0.84112200,-2.76720232,3179.33630000,3210.06340000,30.72710000,0.96646272,1.00000000,1.00000000,0.00000000,0.00000000,0.60068781,0.59058192,-0.01010589,-1.68238640,1.00000000,1.00000000,0.00000000,0.00000000,3752.41630000,3815.79520000,63.37890000,1.68901569,3752.41630000,3815.79520000,63.37890000,1.68901569,0.00000000,-0.00000000,-0.00000000,-126.71951896,0.96974158,0.94551411,-0.02422747,-2.49834291,49.52828900,47.80125100,-1.72703800,-3.48697287,0.03025842,0.05448589,0.02422747,80.06854423,1.00000000,1.00000000,0.00000000,0.00000000,
H4: Min (node 4456) → H4: Min (node 1877) in NEF (0.99997997),0.08126600,0.05448589,-0.02678011,-32.95364482,1518.89180000,1477.07480000,-41.81700000,-2.75312567,71.20924100,66.39902400,-4.81021700,-6.75504602,1164.19720000,1131.62600000,-32.57120000,-2.79773908,1293.99490000,1298.11290000,4.11800000,0.31823928,0.00000000,0.00000000,0.00000000,2.61353563,-0.16429236,-0.16520926,-0.00091690,0.55809047,0.16429236,0.16520926,0.00091690,0.55809047,-0.00000000,0.00000000,0.00000000,-144.25664508,-0.33311988,-0.33542159,-0.00230171,0.69095546,-10.92827200,-10.72877900,0.19949300,-1.82547616,0.33311988,0.33542159,0.00230171,0.69095546,10.92827200,10.72877900,-0.19949300,-1.82547616,0.00000000,0.00000002,0.00000002,8805.50940136,0.91873400,0.94551411,0.02678011,2.91489267,28.67264500,29.55499300,0.88234800,3.07731638,3247.27660000,3210.06340000,-37.21320000,-1.14598184,1.00000000,1.00000000,0.00000000,0.00000000,0.57901535,0.59058192,0.01156657,1.99762752,1.00000000,1.00000000,0.00000000,0.00000000,3885.35340000,3815.79520000,-69.55820000,-1.79026701,3885.35340000,3815.79520000,-69.55820000,-1.79026701,0.00000000,-0.00000000,-0.00000000,-144.25664508,0.91873400,0.94551411,0.02678011,2.91489267,46.05293500,47.80125100,1.74831600,3.79631830,0.08126600,0.05448589,-0.02678011,-32.95364482,1.00000000,1.00000000,0.00000000,0.00000000,
