Region,I: Electron Density SCF,,,,I: Volume,,,,I: Kinetic Energy Density SCF,,,,I: Electron Localization Function SCF,,,,I: Valence density,,,,I: Area Bader charge,,,,I: Deformation charge,,,,I: Deformation volume,,,,I: Deformation (kinetic) energy,,,,I: Deformation positive charge,,,,I: Deformation negative charge,,,,I: Deformation positive volume,,,,I: Deformation negative volume,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation (kinetic) negative energy,,,,I: Solid angle (alpha),,,,I: Te per electron,,,
Atomic basin decomposition,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆
H3: Max (node 5452) → H4: Max (node 5462) in NEF (0.99984713),0.96974158,0.94551411,-0.02422747,-2.49834291,49.52828900,47.80125100,-1.72703800,-3.48697287,0.60068781,0.59058192,-0.01010589,-1.68238640,30.39611500,29.55499300,-0.84112200,-2.76720232,0.96974158,0.94551411,-0.02422747,-2.49834291,0.03025842,0.05448589,0.02422747,80.06854423,-0.00000000,0.00000000,0.00000000,-126.71951896,-0.00000001,0.00000002,0.00000004,-299.33020142,-0.00000000,0.00000000,0.00000000,-133.01400156,0.33723720,0.33542159,-0.00181561,-0.53837774,-0.33723720,-0.33542159,0.00181561,-0.53837774,10.56830900,10.72877900,0.16047000,1.51840753,-10.56830900,-10.72877900,-0.16047000,1.51840753,0.16600630,0.16520926,-0.00079704,-0.48012636,-0.16600630,-0.16520926,0.00079704,-0.48012636,1.00000000,1.00000000,0.00000000,0.00000000,3752.41630000,3815.79520000,63.37890000,1.68901569,
H4: Max (node 5460) → H4: Max (node 5462) in NEF (0.99997997),0.91873400,0.94551411,0.02678011,2.91489267,46.05293500,47.80125100,1.74831600,3.79631830,0.57901535,0.59058192,0.01156657,1.99762752,28.67264500,29.55499300,0.88234800,3.07731638,0.91873400,0.94551411,0.02678011,2.91489267,0.08126600,0.05448589,-0.02678011,-32.95364482,-0.00000000,0.00000000,0.00000000,-144.25664508,0.00000000,0.00000002,0.00000002,8805.50940136,0.00000000,0.00000000,0.00000000,2.61353563,0.33311988,0.33542159,0.00230171,0.69095546,-0.33311988,-0.33542159,-0.00230171,0.69095546,10.92827200,10.72877900,-0.19949300,-1.82547616,-10.92827200,-10.72877900,0.19949300,-1.82547616,0.16429236,0.16520926,0.00091690,0.55809047,-0.16429236,-0.16520926,-0.00091690,0.55809047,1.00000000,1.00000000,0.00000000,0.00000000,3885.35340000,3815.79520000,-69.55820000,-1.79026701,
H5: Max (node 5464) → H5: Max (node 5486) in NEF (0.99982815),0.85828249,0.93725702,0.07897453,9.20146116,42.79385500,48.00074700,5.20689200,12.16738244,0.55145489,0.58300069,0.03154580,5.72046791,29.03431400,30.91078900,1.87647500,6.46295621,0.85828249,0.93725702,0.07897453,9.20146116,0.14171751,0.06274298,-0.07897453,-55.72672495,-0.00000000,0.00000000,0.00000000,-120.93891633,-0.00000002,0.00000001,0.00000003,-154.47152110,0.00000000,-0.00000000,-0.00000000,-119.47838418,0.32575464,0.33915394,0.01339930,4.11331056,-0.32575464,-0.33915394,-0.01339930,4.11331056,11.40253300,11.54828100,0.14574800,1.27820722,-11.40253300,-11.54828100,-0.14574800,1.27820722,0.16086405,0.16495464,0.00409059,2.54288637,-0.16086405,-0.16495464,-0.00409059,2.54288637,1.00000000,1.00000000,0.00000000,0.00000000,4041.74730000,3843.38180000,-198.36550000,-4.90791446,
H6: Max (node 5460) → H6: Max (node 5470) in NEF (0.99992715),0.94468449,0.94851679,0.00383230,0.40566983,47.39990400,47.82446300,0.42455900,0.89569591,0.58765872,0.58810256,0.00044384,0.07552683,27.45876800,26.96586300,-0.49290500,-1.79507325,0.94468449,0.94851679,0.00383230,0.40566983,0.05531551,0.05148321,-0.00383230,-6.92807833,0.00000000,0.00000000,0.00000000,3907.01921287,-0.00000002,-0.00000000,0.00000001,-90.83942129,-0.00000000,0.00000000,0.00000000,-183.55064599,0.33751772,0.33894044,0.00142272,0.42152454,-0.33751772,-0.33894044,-0.00142272,0.42152454,10.72611500,10.93194000,0.20582500,1.91891472,-10.72611500,-10.93194000,-0.20582500,1.91891472,0.16505752,0.16508359,0.00002607,0.01579449,-0.16505752,-0.16508359,-0.00002607,0.01579449,1.00000000,1.00000000,0.00000000,0.00000000,3815.75760000,3804.91540000,-10.84220000,-0.28414279,
Total,29.76381774,29.76634404,0.00252630,0.00848782,651.85080400,650.31835200,-1.53245200,-0.23509245,27.55430375,27.55774794,0.00344419,0.01249964,316.76423350,316.37175480,-0.39247870,-0.12390247,21.76381764,21.76634424,0.00252660,0.01160918,0.23618233,0.23365562,-0.00252672,-1.06981689,-0.00000000,0.00000000,0.00000000,-222.24440313,-0.00000004,0.00000013,0.00000017,-463.45276276,0.00000000,-0.00000000,-0.00000000,-503.53141877,7.11592142,7.11883908,0.00291766,0.04100186,-7.11592144,-7.11883906,-0.00291762,0.04100130,180.44514500,179.92390980,-0.52123520,-0.28886075,-180.44514410,-179.92391160,0.52123250,-0.28885926,3.89617899,3.89417744,-0.00200155,-0.05137213,-3.89617899,-3.89417742,0.00200157,-0.05137264,9.99999999,9.99999998,-0.00000001,-0.00000010,48164.74780000,48219.10480000,54.35700000,0.11285640,
Min basin decomposition according to INS: Kinetic Energy Density SCF
C1: Min (node 2123) → C1: Min (node 2788) in NEF (0.99968495),3.07206290,2.20988470,-0.86217820,-28.06512197,47.09171400,40.25667800,-6.83503600,-14.51430712,3.09154220,2.18184040,-0.90970180,-29.42550162,18.21309400,16.33354700,-1.87954700,-10.31975676,2.04029520,1.46475120,-0.57554400,-28.20885919,0.02324028,0.02551574,0.00227546,9.79101160,-0.01559656,-0.03964608,-0.02404952,154.19753698,-1.16189940,3.83913410,5.00103350,-430.41880390,-0.00040301,-0.05424602,-0.05384301,13360.16133974,0.66551106,0.43065976,-0.23485130,-35.28886507,-0.68110762,-0.47030584,0.21080178,-30.94984901,15.29730200,12.22452300,-3.07277900,-20.08706503,-16.45920100,-8.38538850,8.07381250,-49.05348990,0.38385993,0.22782397,-0.15603596,-40.64919201,-0.38426294,-0.28207000,0.10219294,-26.59453446,0.51588387,0.37256674,-0.14331713,-27.78088991,3299.69460000,2198.15690000,-1101.53770000,-33.38301975,
C1: Min (node 774) → C1: Min (node 4324) in NEF (0.99953120),2.91312030,2.18838840,-0.72473190,-24.87820019,46.44409200,40.05858500,-6.38550700,-13.74880362,2.90194860,2.16317840,-0.73877020,-25.45772864,18.11232200,16.24036800,-1.87195400,-10.33525133,1.94488810,1.44648590,-0.49840220,-25.62626611,-0.00842353,0.03731905,0.04574258,-543.03352061,0.01559656,-0.05138811,-0.06698467,-429.48359388,1.16189940,3.79895310,2.63705370,226.96058712,0.00040301,-0.06321200,-0.06361501,-15784.92990589,0.65718631,0.41878512,-0.23840119,-36.27604324,-0.64158975,-0.47017324,0.17141651,-26.71746392,15.83740700,12.16874300,-3.66866400,-23.16454960,-14.67550700,-8.36978960,6.30571740,-42.96762899,0.36691528,0.21894228,-0.14797300,-40.32892825,-0.36651226,-0.28215427,0.08435799,-23.01641697,0.48411613,0.37095124,-0.11316489,-23.37556693,3049.01300000,2246.31750000,-802.69550000,-26.32640464,
C2: Min (node 1587) → C2: Min (node 4072) in NEF (0.99991832),1.97863080,2.16860770,0.18997690,9.60143247,32.04491600,34.33868900,2.29377300,7.15799349,1.95941710,2.15913110,0.19971400,10.19252103,12.48822200,13.04427600,0.55605400,4.45262744,1.30941790,1.43055640,0.12113850,9.25132458,0.02900784,0.04554612,0.01653828,57.01313262,-0.03706880,-0.05069672,-0.01362792,36.76386270,3.53522770,3.41987190,-0.11535580,-3.26303734,-0.05430164,-0.06068635,-0.00638471,11.75785548,0.37488919,0.43017522,0.05528603,14.74729906,-0.41195798,-0.48087194,-0.06891396,16.72839545,9.61164050,10.79177200,1.18013150,12.27814856,-6.07641280,-7.37190060,-1.29548780,21.31994390,0.19962354,0.23156012,0.03193658,15.99840380,-0.25392518,-0.29224647,-0.03832129,15.09156752,0.33460644,0.36902563,0.03441919,10.28646968,1997.91670000,2209.75200000,211.83530000,10.60280942,
C2: Min (node 2898) → C2: Min (node 16) in NEF (0.99945011),1.06433600,1.02925210,-0.03508390,-3.29631808,9.50813850,9.17117760,-0.33696090,-3.54392082,1.09213570,1.03687010,-0.05526560,-5.06032355,3.59857840,3.53148800,-0.06709040,-1.86435844,0.71832417,0.70941690,-0.00890727,-1.24000700,-0.02630061,-0.06974641,-0.04344580,165.18933971,0.02213275,0.06751440,0.04538165,205.04295196,-5.23259410,-4.22752210,1.00507200,-19.20791066,0.05095672,0.07491005,0.02395333,47.00720914,0.24471510,0.26152405,0.01680895,6.86878333,-0.22258235,-0.19400966,0.02857269,-12.83690733,2.76899250,2.89077780,0.12178530,4.39818093,-8.00158660,-7.11829990,0.88328670,-11.03889446,0.16014297,0.16915393,0.00901096,5.62682208,-0.10918626,-0.09424388,0.01494238,-13.68522285,0.17300589,0.15991762,-0.01308827,-7.56521642,1222.81520000,1150.33920000,-72.47600000,-5.92697899,
C2: Min (node 4633) → C2: Min (node 4669) in NEF (0.99984773),1.09069000,0.60371263,-0.48697737,-44.64855917,12.65576500,5.35641960,-7.29934540,-57.67605040,1.07284790,0.62359063,-0.44925727,-41.87520617,5.02476760,1.94014250,-3.08462510,-61.38841327,0.76275012,0.40899854,-0.35375158,-46.37843649,-0.10687037,-0.01957037,0.08730000,-81.68774750,0.10292019,0.01821153,-0.08470866,-82.30519007,-1.31507160,-2.80064130,-1.48556970,112.96492906,0.08604880,0.03795418,-0.04809462,-55.89226397,0.31519646,0.14651678,-0.16867968,-53.51572794,-0.21227626,-0.12830525,0.08397101,-39.55741919,5.34602250,1.66476590,-3.68125660,-68.85972889,-6.66109410,-4.46540720,2.19568690,-32.96285666,0.19236173,0.09870555,-0.09365618,-48.68753260,-0.10631293,-0.06075137,0.04556156,-42.85608345,0.16396994,0.09735704,-0.06661290,-40.62506640,1160.18620000,735.49547000,-424.69073000,-36.60539403,
C2: Min (node 55) → C2: Min (node 3048) in NEF (0.99998049),1.89043410,2.21238480,0.32195070,17.03051696,30.99482600,34.91872500,3.92389900,12.65985168,1.89377010,2.19575570,0.30198560,15.94626507,11.98729200,13.26405100,1.27675900,10.65093768,1.23359860,1.46498540,0.23138680,18.75705760,0.08007228,0.02981338,-0.05025890,-62.76691977,-0.08798415,-0.03502921,0.05295494,-60.18690731,3.01243790,3.60829150,0.59585360,19.77978036,-0.08270388,-0.05217788,0.03052600,-36.90999656,0.32040421,0.44967084,0.12926663,40.34486001,-0.40838836,-0.48470005,-0.07631169,18.68605902,8.80977600,11.15965800,2.34988200,26.67357263,-5.79733810,-7.55136610,-1.75402800,30.25574789,0.16969593,0.24192692,0.07223099,42.56495132,-0.25239981,-0.29410481,-0.04170500,16.52338803,0.32841773,0.37369970,0.04528197,13.78791882,1929.82200000,2244.18980000,314.36780000,16.28998944,
C3: Min (node 1545) → C2: Min (node 3048) in NEF (0.99992781),2.44421720,2.21238480,-0.23183240,-9.48493448,36.17031100,34.91872500,-1.25158600,-3.46025778,2.46119560,2.19575570,-0.26543990,-10.78499815,13.21078700,13.26405100,0.05326400,0.40318567,1.60495080,1.46498540,-0.13996540,-8.72085300,0.07358195,0.02981338,-0.04376857,-59.48275546,-0.07443791,-0.03502921,0.03940870,-52.94170672,1.59495770,3.60829150,2.01333380,126.23117215,-0.06141000,-0.05217788,0.00923212,-15.03357434,0.49003460,0.44967084,-0.04036376,-8.23692041,-0.56447251,-0.48470005,0.07977246,-14.13221345,11.29649900,11.15965800,-0.13684100,-1.21135761,-9.70154130,-7.55136610,2.15017520,-22.16323297,0.27350975,0.24192692,-0.03158283,-11.54724100,-0.33491975,-0.29410481,0.04081494,-12.18648348,0.41963319,0.37369970,-0.04593349,-10.94610510,2587.14070000,2244.18980000,-342.95090000,-13.25598179,
C3: Min (node 270) → C2: Min (node 4072) in NEF (0.99988838),2.66579400,2.16860770,-0.49718630,-18.65058966,38.78155500,34.33868900,-4.44286600,-11.45613166,2.64959430,2.15913110,-0.49046320,-18.51087919,14.20939400,13.04427600,-1.16511800,-8.19963188,1.78043300,1.43055640,-0.34987660,-19.65120844,-0.00971086,0.04554612,0.05525699,-569.02243686,0.00880789,-0.05069672,-0.05950461,-675.58319177,2.30723460,3.41987190,1.11263730,48.22384772,-0.01155931,-0.06068635,-0.04912703,424.99971884,0.59342405,0.43017522,-0.16324883,-27.50964171,-0.58461616,-0.48087194,0.10374422,-17.74569831,12.78676800,10.79177200,-1.99499600,-15.60203485,-10.47953300,-7.37190060,3.10763240,-29.65430234,0.33285241,0.23156012,-0.10129229,-30.43159279,-0.34441172,-0.29224647,0.05216525,-15.14618899,0.44268052,0.36902563,-0.07365489,-16.63838517,2786.26860000,2209.75200000,-576.51660000,-20.69135043,
C3: Min (node 2717) → C2: Min (node 16) in NEF (0.99996512),0.89202856,1.02925210,0.13722354,15.38331239,7.44236280,9.17117760,1.72881480,23.22938086,0.90066406,1.03687010,0.13620604,15.12284614,2.87514340,3.53148800,0.65634460,22.82823876,0.61665600,0.70941690,0.09276090,15.04256830,-0.06591087,-0.06974641,-0.00383554,5.81928096,0.06563002,0.06751440,0.00188437,2.87120572,-3.90219220,-4.22752210,-0.32532990,8.33710600,0.07296931,0.07491005,0.00194074,2.65966332,0.23584119,0.26152405,0.02568286,10.88989587,-0.17021117,-0.19400966,-0.02379849,13.98174397,2.32451920,2.89077780,0.56625860,24.36024620,-6.22671140,-7.11829990,-0.89158850,14.31877026,0.15496475,0.16915393,0.01418918,9.15639202,-0.08199544,-0.09424388,-0.01224844,14.93795039,0.13768628,0.15991762,0.02223134,16.14637275,977.13302000,1150.33920000,173.20618000,17.72595711,
C4: Min (node 1067) → C1: Min (node 4324) in NEF (0.99978548),1.78937110,2.18838840,0.39901730,22.29930393,35.79755500,40.05858500,4.26103000,11.90313137,1.74645250,2.16317840,0.41672590,23.86127879,15.19932500,16.24036800,1.04104300,6.84927127,1.18787210,1.44648590,0.25861380,21.77118227,0.01512597,0.03731905,0.02219308,146.72176309,-0.04317104,-0.05138811,-0.00821707,19.03375096,4.93950860,3.79895310,-1.14055550,-23.09046491,-0.06176236,-0.06321200,-0.00144964,2.34711720,0.30116459,0.41878512,0.11762053,39.05523222,-0.34433563,-0.47017324,-0.12583761,36.54504473,9.93939410,12.16874300,2.22934890,22.42942455,-4.99988550,-8.36978960,-3.36990410,67.39962545,0.15254523,0.21894228,0.06639705,43.52613976,-0.21430759,-0.28215427,-0.06784668,31.65855208,0.30074951,0.37095124,0.07020173,23.34225914,1747.28230000,2246.31750000,499.03520000,28.56065102,
C4: Min (node 2335) → C1: Min (node 2788) in NEF (0.99989965),1.70566930,2.20988470,0.50421540,29.56114647,34.18321700,40.25667800,6.07346100,17.76737690,1.68641400,2.18184040,0.49542640,29.37750754,14.47123300,16.33354700,1.86231400,12.86907619,1.11606180,1.46475120,0.34868940,31.24283978,0.06315324,0.02551574,-0.03763750,-59.59709750,-0.09064388,-0.03964608,0.05099780,-56.26171404,3.93522710,3.83913410,-0.09609300,-2.44186670,-0.08605295,-0.05424602,0.03180693,-36.96204518,0.24893405,0.43065976,0.18172571,73.00154800,-0.33957793,-0.47030584,-0.13072791,38.49717501,8.71096830,12.22452300,3.51355470,40.33483511,-4.77574120,-8.38538850,-3.60964730,75.58297548,0.12579938,0.22782397,0.10202459,81.10102768,-0.21185233,-0.28207000,-0.07021767,33.14462956,0.29480376,0.37256674,0.07776298,26.37787931,1678.55240000,2198.15690000,519.60450000,30.95551262,
C4: Min (node 3933) → C1: Min (node 2140) in NEF (0.99966855),1.33389230,0.99559794,-0.33829436,-25.36144485,17.84163000,11.72125600,-6.12037400,-34.30389488,1.29788870,0.98313251,-0.31475619,-24.25140076,7.01570470,4.35683280,-2.65887190,-37.89885712,0.93300166,0.69593766,-0.23706400,-25.40874365,-0.13122047,-0.09661712,0.03460335,-26.37039328,0.11252883,0.09093451,-0.02159432,-19.19003423,-2.72482160,-2.92429610,-0.19947450,7.32064440,0.09273901,0.08387583,-0.00886317,-9.55711235,0.36040264,0.27024972,-0.09015292,-25.01450045,-0.24787382,-0.17931521,0.06855861,-27.65867327,6.84476680,4.39428030,-2.45048650,-35.80087637,-9.56958830,-7.31857640,2.25101190,-23.52255739,0.21464832,0.16906836,-0.04557996,-21.23471546,-0.12190931,-0.08519253,0.03671678,-30.11811321,0.20044530,0.14983014,-0.05061516,-25.25135785,1375.62730000,1102.24180000,-273.38550000,-19.87351516,
C4: Min (node 4642) → C1: Min (node 3378) in NEF (0.99846797),1.26431800,0.64405596,-0.62026204,-49.05902154,14.78141100,5.71118550,-9.07022550,-61.36237941,1.28160680,0.67368983,-0.60791697,-47.43396883,5.35232760,2.04352700,-3.30880060,-61.81984451,0.85631509,0.43075219,-0.42556290,-49.69699880,-0.04030936,-0.00414467,0.03616469,-89.71785484,0.02128610,0.00009968,-0.02118641,-99.53170408,-6.14991410,-4.71379120,1.43612290,-23.35191804,0.05507631,0.03358218,-0.02149412,-39.02608138,0.28643854,0.13832206,-0.14811648,-51.70968962,-0.26515244,-0.13822238,0.12693006,-47.87059851,4.51536770,1.45843610,-3.05693160,-67.70061273,-10.66528200,-6.17222730,4.49305470,-42.12785653,0.18067088,0.09466009,-0.08601079,-47.60633700,-0.12559457,-0.06107791,0.06451666,-51.36898912,0.20400143,0.10665188,-0.09734955,-47.72003314,1434.21930000,758.96737000,-675.25193000,-47.08149793,
H1: Min (node 3353) → H5: Min (node 4666) in NEF (0.99977569),1.01905320,0.93725702,-0.08179618,-8.02668398,54.16901600,48.00074700,-6.16826900,-11.38707965,0.61323724,0.58300069,-0.03023655,-4.93064479,33.19677900,30.91078900,-2.28599000,-6.88618013,1.01905320,0.93725702,-0.08179618,-8.02668398,-0.01905322,0.06274298,0.08179620,-429.30388081,0.00000000,0.00000000,-0.00000000,-85.18816140,-0.00000003,0.00000001,0.00000004,-142.84900318,0.00000000,-0.00000000,-0.00000000,-107.34502126,0.34759836,0.33915394,-0.00844442,-2.42936129,-0.34759836,-0.33915394,0.00844442,-2.42936129,11.45012300,11.54828100,0.09815800,0.85726590,-11.45012300,-11.54828100,-0.09815800,0.85726590,0.16713182,0.16495464,-0.00217718,-1.30267235,-0.16713182,-0.16495464,0.00217718,-1.30267235,1.00000000,1.00000000,0.00000000,0.00000000,3623.49520000,3843.38180000,219.88660000,6.06835632,
H2: Min (node 2728) → H6: Min (node 1029) in NEF (0.99991522),0.94875738,0.94851679,-0.00024059,-0.02535843,48.16931300,47.82446300,-0.34485000,-0.71591222,0.58677204,0.58810256,0.00133052,0.22675245,26.24742200,26.96586300,0.71844100,2.73718691,0.94875738,0.94851679,-0.00024059,-0.02535843,0.05124262,0.05148321,0.00024059,0.46950171,-0.00000000,0.00000000,0.00000000,-698.00019631,0.00000001,-0.00000000,-0.00000001,-115.10866589,0.00000000,0.00000000,-0.00000000,-51.06857816,0.34055164,0.33894044,-0.00161120,-0.47311474,-0.34055164,-0.33894044,0.00161120,-0.47311474,11.28036900,10.93194000,-0.34842900,-3.08880853,-11.28036900,-10.93194000,0.34842900,-3.08880853,0.16523685,0.16508359,-0.00015326,-0.09275171,-0.16523685,-0.16508359,0.00015326,-0.09275171,1.00000000,1.00000000,0.00000000,0.00000000,3800.30690000,3804.91540000,4.60850000,0.12126652,
H3: Min (node 3947) → H4: Min (node 2135) in NEF (0.99984713),0.96974158,0.94551411,-0.02422747,-2.49834291,49.52828900,47.80125100,-1.72703800,-3.48697287,0.60068781,0.59058192,-0.01010589,-1.68238640,30.39611500,29.55499300,-0.84112200,-2.76720232,0.96974158,0.94551411,-0.02422747,-2.49834291,0.03025842,0.05448589,0.02422747,80.06854423,-0.00000000,0.00000000,0.00000000,-126.71951896,-0.00000001,0.00000002,0.00000004,-299.33020142,-0.00000000,0.00000000,0.00000000,-133.01400156,0.33723720,0.33542159,-0.00181561,-0.53837774,-0.33723720,-0.33542159,0.00181561,-0.53837774,10.56830900,10.72877900,0.16047000,1.51840753,-10.56830900,-10.72877900,-0.16047000,1.51840753,0.16600630,0.16520926,-0.00079704,-0.48012636,-0.16600630,-0.16520926,0.00079704,-0.48012636,1.00000000,1.00000000,0.00000000,0.00000000,3752.41630000,3815.79520000,63.37890000,1.68901569,
H4: Min (node 4248) → H4: Min (node 2135) in NEF (0.99997997),0.91873400,0.94551411,0.02678011,2.91489267,46.05293500,47.80125100,1.74831600,3.79631830,0.57901535,0.59058192,0.01156657,1.99762752,28.67264500,29.55499300,0.88234800,3.07731638,0.91873400,0.94551411,0.02678011,2.91489267,0.08126600,0.05448589,-0.02678011,-32.95364482,-0.00000000,0.00000000,0.00000000,-144.25664508,0.00000000,0.00000002,0.00000002,8805.50940136,0.00000000,0.00000000,0.00000000,2.61353563,0.33311988,0.33542159,0.00230171,0.69095546,-0.33311988,-0.33542159,-0.00230171,0.69095546,10.92827200,10.72877900,-0.19949300,-1.82547616,-10.92827200,-10.72877900,0.19949300,-1.82547616,0.16429236,0.16520926,0.00091690,0.55809047,-0.16429236,-0.16520926,-0.00091690,0.55809047,1.00000000,1.00000000,0.00000000,0.00000000,3885.35340000,3815.79520000,-69.55820000,-1.79026701,
H5: Min (node 4632) → H5: Min (node 4666) in NEF (0.99982815),0.85828249,0.93725702,0.07897453,9.20146116,42.79385500,48.00074700,5.20689200,12.16738244,0.55145489,0.58300069,0.03154580,5.72046791,29.03431400,30.91078900,1.87647500,6.46295621,0.85828249,0.93725702,0.07897453,9.20146116,0.14171751,0.06274298,-0.07897453,-55.72672495,-0.00000000,0.00000000,0.00000000,-120.93891633,-0.00000002,0.00000001,0.00000003,-154.47152110,0.00000000,-0.00000000,-0.00000000,-119.47838418,0.32575464,0.33915394,0.01339930,4.11331056,-0.32575464,-0.33915394,-0.01339930,4.11331056,11.40253300,11.54828100,0.14574800,1.27820722,-11.40253300,-11.54828100,-0.14574800,1.27820722,0.16086405,0.16495464,0.00409059,2.54288637,-0.16086405,-0.16495464,-0.00409059,2.54288637,1.00000000,1.00000000,0.00000000,0.00000000,4041.74730000,3843.38180000,-198.36550000,-4.90791446,
H6: Min (node 2915) → H6: Min (node 1029) in NEF (0.99992715),0.94468449,0.94851679,0.00383230,0.40566983,47.39990400,47.82446300,0.42455900,0.89569591,0.58765872,0.58810256,0.00044384,0.07552683,27.45876800,26.96586300,-0.49290500,-1.79507325,0.94468449,0.94851679,0.00383230,0.40566983,0.05531551,0.05148321,-0.00383230,-6.92807833,0.00000000,0.00000000,0.00000000,3907.01921287,-0.00000002,-0.00000000,0.00000001,-90.83942129,-0.00000000,0.00000000,0.00000000,-183.55064599,0.33751772,0.33894044,0.00142272,0.42152454,-0.33751772,-0.33894044,-0.00142272,0.42152454,10.72611500,10.93194000,0.20582500,1.91891472,-10.72611500,-10.93194000,-0.20582500,1.91891472,0.16505752,0.16508359,0.00002607,0.01579449,-0.16505752,-0.16508359,-0.00002607,0.01579449,1.00000000,1.00000000,0.00000000,0.00000000,3815.75760000,3804.91540000,-10.84220000,-0.28414279,
Total,29.76381770,27.52297777,-2.24083993,-7.52873826,651.85080530,627.52949230,-24.32131300,-3.73111651,27.55430361,25.27733471,-2.27696890,-8.26356903,316.76423370,308.03125230,-8.73298140,-2.75693417,21.76381768,20.23065583,-1.53316185,-7.04454463,0.23618234,0.35398777,0.11780543,49.87901718,-0.00000000,-0.10924572,-0.10924572,6922110982.27324677,-0.00000007,10.43872847,10.43872854,-15203617897.68948936,-0.00000000,-0.15541219,-0.15541219,74666216841.06156921,7.11592143,6.56375048,-0.55217095,-7.75965496,-7.11592142,-6.67299624,0.44292518,-6.22442483,180.44514460,172.40642990,-8.03871470,-4.45493544,-180.44514330,-161.96770030,18.47744300,-10.23992259,3.89617900,3.53174342,-0.36443558,-9.35366619,-3.89617899,-3.68715564,0.20902335,-5.36482920,9.99999999,9.64616092,-0.35383907,-3.53839067,48164.74802000,45622.40024000,-2542.34778000,-5.27844094,
